coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
xrp,681.8333333333333,-11.273024471509041,23,8,35,10,14.000072551322205,25,-6.050949999389243,-0.4960020544785205,"""[3.939485647486689, 0.07889087656530858, 1.323785594639864, 39.14443191429377, 15.615948777648425, 30.828111587982818, 2.340677966101689, 6.252891515407349, 17.308975444538525, 23.167526188557613]""","""[-4.322397062680291, -9.109702756815032, -5.999632802937565, -8.020792079207933, -2.239843279083784, -3.0725829725829654, -4.866839378238349, -9.721621621621626, -6.547831184056277, -2.7119402985074617, -9.589775660115148, -5.066471081307627, -4.760347551342824, -4.790288044863617, -2.6266704098820908, -4.8208121827411174, -6.358251914444152, -16.941730461100228, -8.823110321689365, -5.912069663831511, -8.937772397094431, -7.868232498629132, -1.669640373534664, -5.423901712583759, -1.071492275840101]"""
xrp,681.8333333333333,-16.51603456940743,23,9,31,8,16.092636459001106,23,-6.315527227887662,-0.726689372401207,"""[3.939485647486689, 37.73478996334931, 14.347017950202666, 28.788302086083974, 1.6401129943502788, 5.539412997903572, 17.308975444538525, 19.44299458809381]""","""[-7.280073706951327, -6.758506731946145, -4.4313953488372, -4.402360322677031, -3.794083694083688, -1.0599561162918276, -7.422068612391196, -10.748648648648645, -7.632239155920281, -4.415518719634181, -5.778036605657236, -7.01516709511569, -6.484576865297939, -3.132004491858515, -4.8208121827411174, -7.830738890349733, -16.941730461100228, -8.823110321689365, -8.937772397094431, -8.441039393378949, -2.3915843540102726, -5.423901712583759, -1.291800413157469]"""
xrp,681.8333333333333,19.70738721582549,23,10,25,8,17.303284694757863,17,-6.983464137778671,0.8671057684792444,"""[1.9642201834862374, 35.14774774774774, 11.602733485193614, 27.674869109947632, 0.5496415770609225, 5.384613774335357, 33.432357473035445, 22.670094207255968]""","""[-7.280073706951327, -9.840882917466416, -4.954651162790696, -5.58473169285503, -5.1793650793650645, -1.5965986394557838, -12.964864864864857, -2.4906705539358716, -11.996655317444423, -7.01516709511569, -9.695834366476571, -5.358764607679458, -5.3030456852791925, -16.941730461100228, -8.593353028064989, -2.1152612013304593, -1.8072399620613393]"""
xrp,681.8333333333333,17.164496784207444,23,11,22,7,17.853862487597336,15,-7.187502708598262,0.755221075814554,"""[28.309090909090923, 11.14715261958997, 26.811076443057715, 0.1464157706093167, 3.5099585062240717, 33.432357473035445, 21.62098569157394]""","""[-1.7322492889823162, -7.699440843817521, -9.840882917466416, -11.626738708783604, -7.78098881695115, -5.87200577200576, -8.023717432178357, -12.964864864864857, -3.6662510872716663, -11.996655317444423, -8.81306960440661, -5.358764607679458, -7.355048616305163, -2.2492770613520925, -2.8325856894645365]"""
xrp,681.8333333333333,14.331633735992027,23,12,19,6,20.020095506366086,13,-8.13761071555419,0.6305778715420594,"""[27.335064935064935, 10.608215297450426, 26.024031007751926, 4.696163069544369, 30.909244992295843, 20.547853736089028]""","""[-2.0166563620625646, -9.456945491082644, -11.016506717850284, -11.959240786921585, -8.828542333430324, -3.1817076618603397, -13.829729729729731, -11.996655317444423, -8.81306960440661, -6.74997217584863, -10.247095487409625, -2.9704422032583255, -4.722375430899399]"""
xrp,681.8333333333333,2.2379585142088056,23,13,18,6,18.02146341359338,12,-8.824235163945955,0.09846798644771085,"""[24.35887445887447, 9.075344779059956, 22.786334610472544, 4.696163069544369, 28.79060092449923, 18.42146263910971]""","""[-5.4188899707887, -11.420754716981131, -13.427791632031026, -11.647212741751996, -3.1817076618603397, -6.736155606407322, -13.538814340076115, -12.69918249579226, -8.10658075130244, -10.247095487409625, -3.083339790778762, -6.383296772171736]"""
xrp,681.8333333333333,-34.51681819764477,23,14,18,6,14.681644073934107,12,-10.217223553437451,-1.5187062516685552,"""[24.35887445887447, 5.255191256830604, 22.786334610472544, 4.696163069544369, 13.227688399661302, 17.76561264822135]""","""[-7.470802572040957, -13.21280342693956, -14.969684499314122, -12.8986348122867, -4.8777777777777755, -7.571590909090907, -13.538814340076115, -14.021615773022363, -10.903400054839606, -10.247095487409625, -4.490988927071404, -8.40347406138028]"""
xrp,681.8333333333333,-22.759607824356493,23,15,16,6,13.890585942453185,10,-10.61031234790756,-1.001400490927443,"""[22.089428494767922, 5.255191256830604, 21.574253920080945, 4.696163069544369, 13.227688399661302, 16.500790513833984]""","""[-8.494855918075734, -14.234524929444976, -7.7757339078911984, -8.303235878512627, -19.072411035585766, -14.021615773022363, -10.903400054839606, -10.247095487409625, -4.490988927071404, -8.559261567222311]"""
xrp,681.8333333333333,-2.5038738730237378,23,16,13,6,13.410168573740613,7,-11.852126473638199,-0.11016800223521703,"""[26.8111424541608, 2.7961748633879777, 18.912658227848098, 4.696163069544369, 13.227688399661302, 14.017184427841128]""","""[-8.494855918075734, -15.339887111947323, -10.22060828526482, -20.064454976303317, -10.903400054839606, -13.068864917872029, -4.87281405116457]"""
xrp,681.8333333333333,-4.622609281034167,23,17,12,6,10.790666557262334,6,-11.561101437434694,-0.2033902885813127,"""[22.938116591928246, 1.0278195488721753, 11.801928112354213, 1.7312622629169432, 13.227688399661302, 14.017184427841128]""","""[-9.4764761454889, -10.22060828526482, -20.064454976303317, -10.903400054839606, -13.828855111546947, -4.87281405116457]"""
xrp,681.8333333333333,14.801959107913175,23,18,9,5,9.966641260814965,4,-8.757811799040413,0.6512717280431122,"""[21.607790407540886, 2.683842794759822, 11.801928112354213, 1.7312622629169432, 12.008382726502964]""","""[-11.279978949830431, -4.8777777777777755, -13.828855111546947, -5.044635357006497]"""
xrp,681.8333333333333,8.812381432312167,23,19,9,4,12.025486010289471,5,-7.857912521769142,0.38773616666247623,"""[21.607790407540886, 2.683842794759822, 11.801928112354213, 12.008382726502964]""","""[-14.660853927369757, -4.8777777777777755, -14.074013238538857, -0.44136974610624924, -5.235547919053079]"""
xrp,681.8333333333333,13.825712144118635,23,20,8,4,11.290050448513698,4,-7.833622412484037,0.6083178161675273,"""[16.837229437229436, 1.876712699702132, 14.437876930620256, 12.008382726502964]""","""[-15.504939689833428, -7.469863013698625, -0.44136974610624924, -7.918317200297847]"""
xrp,681.8333333333333,6.484762153791461,23,21,8,4,9.706987752293257,4,-8.08579721384539,0.2853231942513965,"""[16.350216450216458, 1.362225832656366, 9.564365627231618, 11.55114309906858]""","""[-16.29025840384176, -7.469863013698625, -0.44136974610624924, -8.141697691734924]"""
xrp,681.8333333333333,-7.461474373635513,23,22,8,4,7.62407033488665,4,-9.489438928295527,-0.32829757693825284,"""[9.559090909090914, 0.5498781478472672, 9.564365627231618, 10.822946655376798]""","""[-20.471614058652335, -7.469863013698625, -1.3161297205035167, -8.700148920327628]"""
xrp,681.8333333333333,-10.354441017421486,23,23,8,3,9.609207316379347,5,-7.836412593311903,-0.4555852806491977,"""[9.559090909090914, 8.445584384670328, 10.822946655376798]""","""[-20.471614058652335, -8.35388177608281, -0.12693239967682318, -1.5294858118199242, -8.700148920327628]"""
xrp,681.8333333333333,32.577530905168196,23,24,6,3,17.691629353239563,3,-6.832452384850163,1.4333795069494686,"""[9.559090909090914, 8.445584384670328, 35.07021276595745]""","""[-9.623809523809527, -1.9314031780231693, -8.942144452717793]"""
xrp,681.8333333333333,-16.351549331797436,24,5,85,23,9.34541504490046,62,-3.7305821832985147,-0.7194521827728034,"""[27.810328262610067, 0.08240493896449669, 7.770017771007878, 1.329920410090389, 6.425792417650722, 0.9538994278831686, 7.747328244274809, 6.7110572812767275, 2.1957662492546333, 4.67585701728684, 15.661555948471841, 5.666376934492263, 1.607779886148, 8.5211818441336, 0.4760670332547734, 9.075285070273143, 10.624385468783993, 4.8075553526592145, 8.710192183113799, 47.76057190565644, 0.1742409402546656, 31.378537360890295, 4.778444084278771]""","""[-2.6753158406219497, -6.658743006784897, -7.474879692011552, -1.0128847157016179, -5.239462809917348, -5.075993016150154, -3.5991974317817084, -6.041962229387377, -1.0533366783743165, -3.0754525167369233, -5.171238831200197, -10.375614140203714, -2.0830777366472786, -0.23290802764486987, -5.88064516129033, -2.7601830663615647, -4.789331770222747, -6.035402684563756, -2.175119319360865, -4.385408185129637, -1.2812714776632312, -2.1590682196339475, -12.285297079556898, -0.9485812781755452, -3.67675111773473, -5.400532589398928, -3.945180875284592, -1.9681007642230384, -0.27030939540164334, -0.2776198934280608, -6.243597335307173, -1.7986706056130028, -2.9301886792452807, -4.654455445544561, -5.665089482716351, -5.70502881089575, -4.048065712771601, -2.0613111230521155, -0.8917007917007954, -1.3088126340417203, -1.3092130518234113, -7.831568998109649, -5.240681193145756, -2.951750891172154, -3.97497323913509, -4.015263854738026, -2.557002457002459, -2.3577422577422427, -1.694533029612753, -2.974983738779759, -2.136979003447197, -4.71251167133519, -4.566966966966974, -4.353745145182154, -2.2247294904583863, -0.9110300081103008, -0.5169976171564935, -2.637878787878803, -2.085011140368651, -13.953727144866376, -1.5159292035398277, -3.4570863024544733]"""
xrp,681.8333333333333,-66.44142836733515,24,6,68,18,9.315097569329318,50,-4.682263692305257,-2.923357884654199,"""[21.2757280025185, 4.6433316557624655, 3.999605223200732, 0.9978956999085064, 5.9661207158022505, 5.599629524080941, 5.874767912401812, 3.5998545001039246, 1.607779886148, 7.208021695689412, 8.014495798319322, 8.992886665216435, 4.35103857566766, 8.05625670744796, 42.68856188687122, 0.5847935548841923, 30.00731319554848, 4.203675048355909]""","""[-3.627138025446937, -7.909747504403993, -2.3051773729626084, -2.408294209702667, -1.5030946761080428, -7.390470723306538, -6.528015564202335, -1.8176997759522076, -5.236986301369868, -6.1854865974402315, -13.556464379947228, -3.733037114479867, -1.7371798257195628, -8.127027027027028, -5.404806565064479, -0.07084548104956591, -1.1422698320787472, -7.860067114093955, -6.707752560755169, -2.935216371775748, -2.1590682196339475, -2.092136304062908, -5.557227138643067, -4.957070579306854, -1.3633352049410454, -1.3433392539964422, -2.780965147453086, -4.022506577373839, -1.0088548428979496, -2.585301977552105, -3.8156704361874083, -2.6795190069821526, -4.138317054845973, -7.831568998109649, -7.109539610120281, -4.341164241164235, -10.942086523055004, -1.9255578093306307, -4.494491697043337, -5.859094999357252, -3.5921620363184803, -6.734984463535002, -6.203199556130927, -2.9191072826938185, -5.442516753536868, -5.740074211502779, -3.0138000809388847, -13.953727144866376, -3.4138709168376233, -5.906149523958171]"""
xrp,681.8333333333333,-44.58376738150154,24,7,51,14,11.164587430611842,37,-5.429405173245062,-1.9616421727377849,"""[17.601329163408927, 1.6682700630641745, 2.663437594898268, 3.1354703415218785, 2.51676983680361, 2.9468935967626835, 3.3847542003733744, 16.110710128055867, 10.750834679590739, 5.674221453287198, 2.340677966101689, 7.478992314261322, 50.599227718639106, 29.43263497179694]""","""[-5.3841634738186315, -6.152561720201749, -4.322397062680291, -7.026070038910504, -3.3611401543440382, -5.652837573385518, -6.1854865974402315, -1.7656571774682026, -4.2819132253005785, -3.6472091810119984, -9.505405405405405, -5.9616647127784335, -1.120408163265307, -3.7368762334367136, -7.860067114093955, -7.792307692307692, -5.426064164395046, -3.8021630615640563, -0.12679528403000778, -4.252781338118429, -7.530112800392348, -2.6266704098820908, -3.2725561000773733, -4.140404040404038, -1.9547140649149812, -8.420811419984975, -7.109539610120281, -16.941730461100228, -5.154945054945042, -5.912069663831511, -7.137037037037032, -7.301608481082067, -1.669640373534664, -5.423901712583759, -13.953727144866376, -3.903061385513652, -1.071492275840101]"""
xrp,681.8333333333333,-11.527299568383748,24,8,35,9,15.708782515567911,26,-5.881013161865189,-0.5071899101219933,"""[6.218024953543947, 1.323785594639864, 39.14443191429377, 14.946565774155985, 30.828111587982818, 2.340677966101689, 6.252891515407349, 17.308975444538525, 23.015577889447247]""","""[-7.280073706951327, -8.588228004956624, -5.999632802937565, -8.020792079207933, -0.010554561717345715, -2.239843279083784, -3.0725829725829654, -4.866839378238349, -9.505405405405405, -6.547831184056277, -4.003559127439725, -9.589775660115148, -5.006689033340318, -4.204872881355936, -4.790288044863617, -2.6266704098820908, -3.5465020576131607, -6.358251914444152, -16.941730461100228, -8.823110321689365, -5.912069663831511, -8.937772397094431, -7.868232498629132, -1.669640373534664, -5.423901712583759, -1.071492275840101]"""
xrp,681.8333333333333,-14.401588571025355,24,9,31,8,16.02025660955119,23,-6.198419193366732,-0.6336558158847627,"""[3.939485647486689, 37.73478996334931, 13.76797915460336, 28.788302086083974, 1.6401129943502788, 5.539412997903572, 17.308975444538525, 19.44299458809381]""","""[-7.280073706951327, -6.758506731946145, -4.4313953488372, -4.402360322677031, -3.794083694083688, -0.5936917169500736, -6.628417818740404, -10.748648648648645, -7.632239155920281, -4.415518719634181, -5.778036605657236, -5.581597494126864, -6.484576865297939, -3.132004491858515, -4.8208121827411174, -7.830738890349733, -16.941730461100228, -8.823110321689365, -8.937772397094431, -8.441039393378949, -2.3915843540102726, -5.423901712583759, -1.291800413157469]"""
xrp,681.8333333333333,-9.58694051084352,24,10,26,8,15.22701103637499,18,-7.300168266769079,-0.42181600878803077,"""[2.5265214606021877, 35.14774774774774, 11.602733485193614, 27.674869109947632, 0.5496415770609225, 5.384613774335357, 17.308975444538525, 21.62098569157394]""","""[-7.280073706951327, -9.840882917466416, -5.710465116279065, -5.58473169285503, -5.1793650793650645, -1.9503401360544146, -12.964864864864857, -3.044606413994184, -11.996655317444423, -7.01516709511569, -9.695834366476571, -5.358764607679458, -5.3030456852791925, -16.941730461100228, -11.020647149460704, -8.593353028064989, -2.1152612013304593, -1.8072399620613393]"""
xrp,681.8333333333333,3.2889264271174423,24,11,23,7,17.76506123053947,16,-7.566656386666178,0.1447095470254558,"""[28.309090909090923, 10.805466970387243, 26.811076443057715, 0.1464157706093167, 3.9041493775933573, 32.758243451463784, 21.62098569157394]""","""[-1.0521454185730097, -8.385677976871271, -9.840882917466416, -11.626738708783604, -7.78098881695115, -5.87200577200576, -8.023717432178357, -12.964864864864857, -5.463873586546813, -11.996655317444423, -7.962595419847337, -12.43469584034624, -5.358764607679458, -7.355048616305163, -2.1152612013304593, -2.8325856894645365]"""
xrp,681.8333333333333,8.765717478865241,24,12,20,6,20.020095506366086,14,-7.953918254237949,0.3856829983367743,"""[27.335064935064935, 10.608215297450426, 26.024031007751926, 4.696163069544369, 30.909244992295843, 20.547853736089028]""","""[-2.0166563620625646, -9.456945491082644, -11.016506717850284, -11.959240786921585, -9.057845433255272, -3.1817076618603397, -13.586486486486486, -6.414580941446602, -11.996655317444423, -8.81306960440661, -5.915247634947127, -10.247095487409625, -2.9704422032583255, -4.722375430899399]"""
xrp,681.8333333333333,-3.433664651793767,24,13,19,6,18.39062109207309,13,-8.752107015710179,-0.15107788739253925,"""[24.35887445887447, 9.075344779059956, 22.786334610472544, 4.696163069544369, 31.005546995377497, 18.42146263910971]""","""[-5.4188899707887, -10.072368751569961, -11.420754716981131, -13.427791632031026, -12.216040955631406, -3.1817076618603397, -6.414580941446602, -13.538814340076115, -10.266129432184474, -8.10658075130244, -10.247095487409625, -3.083339790778762, -6.383296772171736]"""
xrp,681.8333333333333,-34.025984419572,24,14,18,6,14.681644073934107,12,-10.176320738598054,-1.4971100453490493,"""[24.35887445887447, 5.255191256830604, 22.786334610472544, 4.696163069544369, 13.227688399661302, 17.76561264822135]""","""[-7.470802572040957, -13.21280342693956, -15.244032921810692, -12.8986348122867, -4.8777777777777755, -7.912499999999992, -13.538814340076115, -14.021615773022363, -10.903400054839606, -10.247095487409625, -4.490988927071404, -7.297382769901856]"""
